player_id,name,position,team,week,career_stage,role_description,archetype_tags,volatility,trend,health_status,adp_band,ecr_tier,trade_interest,bye_week,playoff_schedule,summary_text
te1_2025,Chris Torres,TE,CLE,8,young breakout,"Balanced TE splitting inline/receiving duties, mid usage consistency",hybrid_te,Mid,Flat,Healthy,Round 9-10,Tier 4,High,11,Friendly playoff schedule,"Healthy Tier 4 TE in high-volume passing offense, mid tempo with steady usage pattern. Friendly playoff schedule."
te2_2025,Alex Baker,TE,NO,8,young breakout,"Balanced TE splitting inline/receiving duties, mid usage consistency",hybrid_te,Mid,Flat,Healthy,Round 7-8,Tier 4,High,9,Friendly playoff schedule,"Healthy Tier 4 TE in high-volume passing offense, mid tempo with steady usage pattern. Friendly playoff schedule."
te3_2025,Brian Scott,TE,WAS,8,young breakout,"Inline blocker with limited receiving role, mid usage consistency",blocking_te,Mid,Flat,Healthy,Round 7-8,Tier 3,High,12,Friendly playoff schedule,"Healthy Tier 3 TE in high-volume passing offense, mid tempo with steady usage pattern. Friendly playoff schedule."
te4_2025,Jamal Jones,TE,PHI,8,young breakout,"Inline blocker with limited receiving role, low usage consistency",blocking_te,Low,Up,Questionable,Round 5-6,Tier 3,Med,12,Friendly playoff schedule,"Minor injury concern Tier 3 TE in mid-volume passing offense, mid tempo with ascending usage trend. Friendly playoff schedule."
te5_2025,Ethan Turner,TE,MIN,8,veteran,"Pass-catching TE with high target share, low usage consistency","blocking_te, receiving_te",Low,Flat,Healthy,Round 9-10,Tier 4,Very High,4,Tough playoff matchups,"Healthy Tier 4 TE in mid-volume passing offense, mid tempo with steady usage pattern. Tough playoff matchups."
te6_2025,Noah Garcia,TE,ATL,8,veteran,"Inline blocker with limited receiving role, mid usage consistency",blocking_te,Mid,Flat,Healthy,Round 7-8,Tier 4,Med,5,Friendly playoff schedule,"Healthy Tier 4 TE in high-volume passing offense, mid tempo with steady usage pattern. Friendly playoff schedule."
te7_2025,Michael Flores,TE,MIN,8,veteran,"Balanced TE splitting inline/receiving duties, low usage consistency",hybrid_te,Low,Flat,Doubtful,Round 9-10,Tier 3,Med,12,Friendly playoff schedule,"Doubtful with availability unclear Tier 3 TE in mid-volume passing offense, slow tempo with steady usage pattern. Friendly playoff schedule."
te8_2025,Michael Wright,TE,LAR,8,rookie,"Balanced TE splitting inline/receiving duties, high usage consistency",hybrid_te,High,Down,Healthy,Round 11+,Tier 3,Med,9,Mixed playoff outlook,"Healthy Tier 3 TE in mid-volume passing offense, slow tempo with declining role. Mixed playoff outlook."
te9_2025,Liam Adams,TE,DET,8,veteran,"Pass-catching TE with high target share, mid usage consistency","blocking_te, receiving_te",Mid,Flat,Healthy,Round 7-8,Tier 4,High,8,Mixed playoff outlook,"Healthy Tier 4 TE in mid-volume passing offense, slow tempo with steady usage pattern. Mixed playoff outlook."
te10_2025,Jordan Walker,TE,WAS,8,veteran,"Balanced TE splitting inline/receiving duties, mid usage consistency",hybrid_te,Mid,Up,Doubtful,Round 1-2,Tier 1,High,11,Tough playoff matchups,"Doubtful with availability unclear Tier 1 TE in high-volume passing offense, fast tempo with ascending usage trend. Tough playoff matchups."
te11_2025,Jamal Adams,TE,SF,8,rookie,"Balanced TE splitting inline/receiving duties, mid usage consistency",hybrid_te,Mid,Flat,Out,Round 5-6,Tier 3,Very High,10,Friendly playoff schedule,"Out with availability unclear Tier 3 TE in mid-volume passing offense, mid tempo with steady usage pattern. Friendly playoff schedule."
te12_2025,Jordan Wilson,TE,MIA,8,young breakout,"Balanced TE splitting inline/receiving duties, mid usage consistency",hybrid_te,Mid,Flat,Healthy,Round 11+,Tier 5,High,7,Tough playoff matchups,"Healthy Tier 5 TE in high-volume passing offense, mid tempo with steady usage pattern. Tough playoff matchups."
te13_2025,Jamal Roberts,TE,HOU,8,veteran,"Balanced TE splitting inline/receiving duties, mid usage consistency",hybrid_te,Mid,Flat,Healthy,Round 7-8,Tier 2,Med,11,Mixed playoff outlook,"Healthy Tier 2 TE in mid-volume passing offense, fast tempo with steady usage pattern. Mixed playoff outlook."
te14_2025,Brian Hill,TE,DET,8,veteran,"Balanced TE splitting inline/receiving duties, mid usage consistency",hybrid_te,Mid,Flat,Healthy,Round 3-4,Tier 2,High,8,Mixed playoff outlook,"Healthy Tier 2 TE in mid-volume passing offense, fast tempo with steady usage pattern. Mixed playoff outlook."
te15_2025,Lucas Flores,TE,WAS,8,young breakout,"Inline blocker with limited receiving role, mid usage consistency",blocking_te,Mid,Up,Healthy,Round 9-10,Tier 4,Med,7,Tough playoff matchups,"Healthy Tier 4 TE in high-volume passing offense, mid tempo with ascending usage trend. Tough playoff matchups."
te16_2025,David Flores,TE,NYG,8,young breakout,"Balanced TE splitting inline/receiving duties, mid usage consistency",hybrid_te,Mid,Up,Questionable,Round 5-6,Tier 3,High,10,Mixed playoff outlook,"Minor injury concern Tier 3 TE in low-volume passing offense, mid tempo with ascending usage trend. Mixed playoff outlook."
te17_2025,Austin Harris,TE,ARI,8,veteran,"Balanced TE splitting inline/receiving duties, high usage consistency",hybrid_te,High,Flat,Doubtful,Round 9-10,Tier 5,Med,12,Tough playoff matchups,"Doubtful with availability unclear Tier 5 TE in high-volume passing offense, fast tempo with steady usage pattern. Tough playoff matchups."
te18_2025,Cameron Baker,TE,LAC,8,young breakout,"Inline blocker with limited receiving role, low usage consistency",blocking_te,Low,Flat,Healthy,Round 5-6,Tier 4,High,7,Friendly playoff schedule,"Healthy Tier 4 TE in high-volume passing offense, mid tempo with steady usage pattern. Friendly playoff schedule."
te19_2025,Michael Roberts,TE,SF,8,rookie,"Pass-catching TE with high target share, mid usage consistency","blocking_te, receiving_te",Mid,Flat,Healthy,Round 7-8,Tier 4,High,12,Mixed playoff outlook,"Healthy Tier 4 TE in mid-volume passing offense, mid tempo with steady usage pattern. Mixed playoff outlook."
te20_2025,Eric Wright,TE,DEN,8,veteran,"Inline blocker with limited receiving role, low usage consistency",blocking_te,Low,Flat,Healthy,Round 9-10,Tier 5,High,4,Tough playoff matchups,"Healthy Tier 5 TE in high-volume passing offense, mid tempo with steady usage pattern. Tough playoff matchups."
te21_2025,Marcus Gonzalez,TE,NO,8,veteran,"Balanced TE splitting inline/receiving duties, mid usage consistency",hybrid_te,Mid,Flat,Questionable,Round 7-8,Tier 4,Med,10,Mixed playoff outlook,"Minor injury concern Tier 4 TE in high-volume passing offense, mid tempo with steady usage pattern. Mixed playoff outlook."
te22_2025,Noah Brown,TE,BUF,8,young breakout,"Pass-catching TE with high target share, mid usage consistency",receiving_te,Mid,Flat,Healthy,Round 7-8,Tier 2,Low,9,Mixed playoff outlook,"Healthy Tier 2 TE in mid-volume passing offense, mid tempo with steady usage pattern. Mixed playoff outlook."
te23_2025,Josh Martinez,TE,LAR,8,young breakout,"Inline blocker with limited receiving role, mid usage consistency",blocking_te,Mid,Flat,Questionable,Round 11+,Tier 4,Low,8,Friendly playoff schedule,"Minor injury concern Tier 4 TE in mid-volume passing offense, slow tempo with steady usage pattern. Friendly playoff schedule."
te24_2025,Noah Green,TE,DEN,8,rookie,"Balanced TE splitting inline/receiving duties, low usage consistency",hybrid_te,Low,Flat,Out,Round 5-6,Tier 4,Very High,10,Mixed playoff outlook,"Out with availability unclear Tier 4 TE in high-volume passing offense, fast tempo with steady usage pattern. Mixed playoff outlook."
te25_2025,Cameron Gonzalez,TE,HOU,8,young breakout,"Pass-catching TE with high target share, high usage consistency","blocking_te, receiving_te",High,Flat,Healthy,Round 3-4,Tier 2,High,10,Mixed playoff outlook,"Healthy Tier 2 TE in high-volume passing offense, mid tempo with steady usage pattern. Mixed playoff outlook."
te26_2025,Liam Adams,TE,BUF,8,young breakout,"Balanced TE splitting inline/receiving duties, mid usage consistency",hybrid_te,Mid,Down,Healthy,Round 5-6,Tier 4,High,4,Mixed playoff outlook,"Healthy Tier 4 TE in mid-volume passing offense, mid tempo with declining role. Mixed playoff outlook."
te27_2025,Nick Mitchell,TE,WAS,8,veteran,"Inline blocker with limited receiving role, mid usage consistency",blocking_te,Mid,Down,Healthy,Round 5-6,Tier 3,Med,8,Mixed playoff outlook,"Healthy Tier 3 TE in high-volume passing offense, fast tempo with declining role. Mixed playoff outlook."
te28_2025,Justin Wright,TE,IND,8,young breakout,"Balanced TE splitting inline/receiving duties, high usage consistency",hybrid_te,High,Down,Out,Round 9-10,Tier 5,Med,12,Tough playoff matchups,"Out with availability unclear Tier 5 TE in mid-volume passing offense, mid tempo with declining role. Tough playoff matchups."
te29_2025,Logan Mitchell,TE,CIN,8,veteran,"Balanced TE splitting inline/receiving duties, mid usage consistency",hybrid_te,Mid,Up,Healthy,Round 3-4,Tier 1,High,5,Friendly playoff schedule,"Healthy Tier 1 TE in high-volume passing offense, mid tempo with ascending usage trend. Friendly playoff schedule."
te30_2025,Adam Wilson,TE,IND,8,rookie,"Inline blocker with limited receiving role, mid usage consistency",blocking_te,Mid,Up,Healthy,Round 3-4,Tier 1,High,7,Tough playoff matchups,"Healthy Tier 1 TE in high-volume passing offense, fast tempo with ascending usage trend. Tough playoff matchups."
te31_2025,Adam Allen,TE,NE,8,young breakout,"Inline blocker with limited receiving role, mid usage consistency",blocking_te,Mid,Up,Healthy,Round 3-4,Tier 2,High,4,Tough playoff matchups,"Healthy Tier 2 TE in low-volume passing offense, fast tempo with ascending usage trend. Tough playoff matchups."
te32_2025,Brandon Robinson,TE,DAL,8,veteran,"Inline blocker with limited receiving role, high usage consistency",blocking_te,High,Flat,Questionable,Round 5-6,Tier 3,High,4,Mixed playoff outlook,"Minor injury concern Tier 3 TE in mid-volume passing offense, mid tempo with steady usage pattern. Mixed playoff outlook."
te33_2025,Jamal Garcia,TE,SF,8,rookie,"Balanced TE splitting inline/receiving duties, low usage consistency",hybrid_te,Low,Up,Healthy,Round 9-10,Tier 4,Very High,6,Tough playoff matchups,"Healthy Tier 4 TE in high-volume passing offense, mid tempo with ascending usage trend. Tough playoff matchups."
te34_2025,Chris Lewis,TE,ARI,8,veteran,"Inline blocker with limited receiving role, low usage consistency",blocking_te,Low,Flat,Doubtful,Round 9-10,Tier 3,Very High,9,Friendly playoff schedule,"Doubtful with availability unclear Tier 3 TE in high-volume passing offense, fast tempo with steady usage pattern. Friendly playoff schedule."
te35_2025,Justin Turner,TE,LV,8,veteran,"Inline blocker with limited receiving role, high usage consistency",blocking_te,High,Up,Healthy,Round 7-8,Tier 3,Med,11,Tough playoff matchups,"Healthy Tier 3 TE in mid-volume passing offense, fast tempo with ascending usage trend. Tough playoff matchups."
te36_2025,Alex Thomas,TE,LAC,8,young breakout,"Inline blocker with limited receiving role, mid usage consistency",blocking_te,Mid,Up,Healthy,Round 3-4,Tier 1,High,5,Mixed playoff outlook,"Healthy Tier 1 TE in mid-volume passing offense, slow tempo with ascending usage trend. Mixed playoff outlook."
te37_2025,Brandon Taylor,TE,KC,8,rookie,"Pass-catching TE with high target share, mid usage consistency","blocking_te, receiving_te",Mid,Up,Healthy,Round 5-6,Tier 4,High,4,Friendly playoff schedule,"Healthy Tier 4 TE in high-volume passing offense, slow tempo with ascending usage trend. Friendly playoff schedule."
te38_2025,Mason Hill,TE,KC,8,veteran,"Inline blocker with limited receiving role, mid usage consistency",blocking_te,Mid,Up,IR,Round 5-6,Tier 4,High,8,Tough playoff matchups,"IR with availability unclear Tier 4 TE in mid-volume passing offense, mid tempo with ascending usage trend. Tough playoff matchups."
te39_2025,Xavier Foster,TE,CHI,8,young breakout,"Balanced TE splitting inline/receiving duties, low usage consistency",hybrid_te,Low,Flat,Out,Round 7-8,Tier 3,Med,12,Mixed playoff outlook,"Out with availability unclear Tier 3 TE in high-volume passing offense, mid tempo with steady usage pattern. Mixed playoff outlook."
te40_2025,Isaiah Adams,TE,TEN,8,veteran,"Balanced TE splitting inline/receiving duties, low usage consistency",hybrid_te,Low,Flat,Healthy,Round 5-6,Tier 3,High,4,Tough playoff matchups,"Healthy Tier 3 TE in high-volume passing offense, slow tempo with steady usage pattern. Tough playoff matchups."
te41_2025,Ben Thompson,TE,NO,8,young breakout,"Inline blocker with limited receiving role, mid usage consistency",blocking_te,Mid,Flat,Healthy,Round 3-4,Tier 1,High,12,Friendly playoff schedule,"Healthy Tier 1 TE in high-volume passing offense, mid tempo with steady usage pattern. Friendly playoff schedule."
te42_2025,Kyle King,TE,NE,8,veteran,"Inline blocker with limited receiving role, mid usage consistency",blocking_te,Mid,Down,Healthy,Round 9-10,Tier 3,Low,6,Mixed playoff outlook,"Healthy Tier 3 TE in mid-volume passing offense, mid tempo with declining role. Mixed playoff outlook."
te43_2025,Austin Allen,TE,MIN,8,rookie,"Balanced TE splitting inline/receiving duties, high usage consistency",hybrid_te,High,Up,Healthy,Round 5-6,Tier 3,High,4,Mixed playoff outlook,"Healthy Tier 3 TE in high-volume passing offense, mid tempo with ascending usage trend. Mixed playoff outlook."
te44_2025,Marcus Garcia,TE,DEN,8,veteran,"Balanced TE splitting inline/receiving duties, high usage consistency",hybrid_te,High,Up,Questionable,Round 9-10,Tier 4,Med,11,Mixed playoff outlook,"Minor injury concern Tier 4 TE in mid-volume passing offense, fast tempo with ascending usage trend. Mixed playoff outlook."
te45_2025,Tyler Anderson,TE,DEN,8,veteran,"Pass-catching TE with high target share, high usage consistency",receiving_te,High,Flat,Doubtful,Round 1-2,Tier 1,High,7,Tough playoff matchups,"Doubtful with availability unclear Tier 1 TE in low-volume passing offense, mid tempo with steady usage pattern. Tough playoff matchups."
te46_2025,Logan Flores,TE,CHI,8,veteran,"Balanced TE splitting inline/receiving duties, low usage consistency",hybrid_te,Low,Down,Healthy,Round 5-6,Tier 3,Med,9,Mixed playoff outlook,"Healthy Tier 3 TE in mid-volume passing offense, slow tempo with declining role. Mixed playoff outlook."
te47_2025,Josh King,TE,CLE,8,veteran,"Inline blocker with limited receiving role, mid usage consistency",blocking_te,Mid,Down,Doubtful,Round 9-10,Tier 4,High,7,Mixed playoff outlook,"Doubtful with availability unclear Tier 4 TE in high-volume passing offense, mid tempo with declining role. Mixed playoff outlook."
te48_2025,Mason Holt,TE,IND,8,rookie,"Balanced TE splitting inline/receiving duties, low usage consistency",hybrid_te,Low,Flat,Questionable,Round 5-6,Tier 3,Very High,8,Friendly playoff schedule,"Minor injury concern Tier 3 TE in high-volume passing offense, mid tempo with steady usage pattern. Friendly playoff schedule."
te49_2025,Darian Taylor,TE,SEA,8,veteran,"Balanced TE splitting inline/receiving duties, mid usage consistency",hybrid_te,Mid,Flat,Healthy,Round 3-4,Tier 2,High,11,Tough playoff matchups,"Healthy Tier 2 TE in mid-volume passing offense, fast tempo with steady usage pattern. Tough playoff matchups."
te50_2025,Ryan Turner,TE,GB,8,rookie,"Balanced TE splitting inline/receiving duties, low usage consistency",hybrid_te,Low,Flat,Healthy,Round 7-8,Tier 2,Low,6,Tough playoff matchups,"Healthy Tier 2 TE in high-volume passing offense, mid tempo with steady usage pattern. Tough playoff matchups."
